,DAY,FLAG_TSUNAMI,I_D,LATITUDE,LONGITUDE,MONTH,REGION_CODE,TYPE,YEAR,REL_EQ,ANOMALY?
13920,6.0,tsu,10248,47.033,142.05,9.0,90.0,tsu,1971.0,13919,3
13921,6.0,tsu,14191,44.867,141.733,9.0,30.0,tsu,1971.0,13919,3
13922,6.0,tsu,6797,-10.66,165.8,9.0,170.0,tsu,1971.0,13919,3
13923,6.0,tsu,14192,45.4,141.683,9.0,30.0,tsu,1971.0,13919,3
13924,6.0,tsu,14190,45.083,141.183,9.0,30.0,tsu,1971.0,13919,3
13925,6.0,tsu,14189,43.95,141.63299999999998,9.0,30.0,tsu,1971.0,13919,3
13926,6.0,tsu,14188,43.167,141.033,9.0,30.0,tsu,1971.0,13919,3
13927,6.0,tsu,14187,44.35,143.36700000000002,9.0,30.0,tsu,1971.0,13919,3
13928,6.0,tsu,14186,42.983000000000004,140.5,9.0,30.0,tsu,1971.0,13919,3
13929,6.0,tsu,14183,44.016999999999996,144.283,9.0,30.0,tsu,1971.0,13919,3
13930,6.0,tsu,14184,45.433,141.05,9.0,30.0,tsu,1971.0,13919,3
13931,6.0,tsu,14185,44.367,141.7,9.0,30.0,tsu,1971.0,13919,3
13932,8.0,Tsu,6436,  46.400,  141.200,9.0,50.0,eq,1971.0,13932,2
13933,8.0,Tsu,6548,  46.300,  140.900,9.0,50.0,eq,1971.0,13933,0
13934,8.0,tsu,10250,46.67,141.855,9.0,90.0,tsu,1971.0,13933,3
13935,8.0,tsu,10249,47.033,142.05,9.0,90.0,tsu,1971.0,13933,3
13936,8.0,tsu,10251,47.033,142.05,9.0,90.0,tsu,1971.0,13933,3
13937,15.0,tsu,10253,56.37,162.45,9.0,90.0,tsu,1971.0,13933,3
13938,25.0,Tsu,6437,  -6.500,  146.600,9.0,170.0,eq,1971.0,13938,2
13939,27.0,Tsu,7402,  46.400,  141.100,9.0,50.0,eq,1971.0,13939,0
13940,27.0,tsu,10252,46.67,141.855,9.0,90.0,tsu,1971.0,13939,3
13941,15.0,,4584, -14.100,  -73.300,10.0,160.0,eq,1971.0,13941,0
13942,27.0,,4586, -15.500,  167.200,10.0,170.0,eq,1971.0,13942,0
13943,6.0,Tsu,6438,  51.500,  179.100,11.0,150.0,eq,1971.0,13943,0
13944,6.0,tsu,5295,51.452,179.19799999999998,11.0,150.0,tsu,1971.0,13943,0
13945,6.0,tsu,5294,51.403,179.297,11.0,150.0,tsu,1971.0,13943,0
13946,24.0,,4587,  52.900,  159.200,11.0,50.0,eq,1971.0,13946,0
13947,15.0,Tsu,4588,  56.000,  163.300,12.0,50.0,eq,1971.0,13947,0
13948,15.0,tsu,5296,51.863,-176.632,12.0,150.0,tsu,1971.0,13947,3
13949,15.0,tsu,5297,52.83,173.2,12.0,150.0,tsu,1971.0,13947,3
13950,15.0,tsu,5298,52.731,174.10299999999998,12.0,150.0,tsu,1971.0,13947,3
13951,15.0,tsu,5299,53.883,-166.533,12.0,150.0,tsu,1971.0,13947,3
13952,15.0,tsu,5306,19.29,166.6183,12.0,150.0,tsu,1971.0,13947,3
13953,15.0,tsu,5301,21.3067,-157.86700000000002,12.0,150.0,tsu,1971.0,13947,3
13954,15.0,tsu,5302,20.895,-156.477,12.0,150.0,tsu,1971.0,13947,3
13955,15.0,tsu,5303,21.927,-159.36,12.0,150.0,tsu,1971.0,13947,3
13956,15.0,tsu,5304,13.433,144.65,12.0,170.0,tsu,1971.0,13947,3
13957,15.0,tsu,5300,19.7303,-155.0553,12.0,150.0,tsu,1971.0,13947,3
13958,4.0,,4589,  22.600,  122.100,1.0,30.0,eq,1972.0,13958,0
13959,25.0,Tsu,4590,  22.500,  122.300,1.0,30.0,eq,1972.0,13959,2
13960,25.0,,4591,  23.000,  122.200,1.0,30.0,eq,1972.0,13960,0
13961,25.0,tsu,14193,24.333000000000002,124.167,1.0,30.0,tsu,1972.0,13960,1
13962,25.0,tsu,25857,23.97,121.613,1.0,30.0,tsu,1972.0,13960,1
13963,4.0,,4593,  43.800,   13.300,2.0,130.0,eq,1972.0,13963,0
13964,10.0,,4594,  29.700,   50.900,2.0,140.0,eq,1972.0,13964,0
13965,29.0,Tsu,4595,  33.300,  140.800,2.0,30.0,eq,1972.0,13965,0
13966,29.0,tsu,14200,39.65,141.983,2.0,30.0,tsu,1972.0,13965,0
13967,29.0,tsu,14217,33.55,135.9,2.0,30.0,tsu,1972.0,13965,0
13968,29.0,tsu,14208,34.083,136.2,2.0,30.0,tsu,1972.0,13965,0
13969,29.0,tsu,5314,34.083,136.2,2.0,30.0,tsu,1972.0,13965,0
13970,29.0,tsu,5315,33.45,135.75,2.0,30.0,tsu,1972.0,13965,0
13971,29.0,tsu,5316,34.983000000000004,139.85,2.0,30.0,tsu,1972.0,13965,0
13972,29.0,tsu,5311,34.9189,139.825,2.0,30.0,tsu,1972.0,13965,0
13973,29.0,tsu,14194,40.533,141.533,2.0,30.0,tsu,1972.0,13965,0
13974,29.0,tsu,14195,35.133,140.25,2.0,30.0,tsu,1972.0,13965,0
13975,29.0,tsu,14196,34.9189,139.825,2.0,30.0,tsu,1972.0,13965,0
13976,29.0,tsu,14197,36.933,140.9,2.0,30.0,tsu,1972.0,13965,0
13977,29.0,tsu,14198,36.5,140.63299999999998,2.0,30.0,tsu,1972.0,13965,0
13978,29.0,tsu,14199,36.333,140.583,2.0,30.0,tsu,1972.0,13965,0
13979,29.0,tsu,14201,34.217,139.13299999999998,2.0,30.0,tsu,1972.0,13965,0
13980,29.0,tsu,14202,35.15,139.61700000000002,2.0,30.0,tsu,1972.0,13965,0
13981,29.0,tsu,14203,35.3,139.483,2.0,30.0,tsu,1972.0,13965,0
13982,29.0,tsu,14204,35.233000000000004,139.717,2.0,30.0,tsu,1972.0,13965,0
13983,29.0,tsu,14205,33.266999999999996,134.167,2.0,30.0,tsu,1972.0,13965,0
13984,29.0,tsu,14206,32.7792,132.9589,2.0,30.0,tsu,1972.0,13965,0
13985,29.0,tsu,14207,35.083,136.7,2.0,30.0,tsu,1972.0,13965,0
13986,29.0,tsu,14209,38.3,141.5,2.0,30.0,tsu,1972.0,13965,0
13987,29.0,tsu,14210,31.583000000000002,131.417,2.0,30.0,tsu,1972.0,13965,0
13988,29.0,tsu,14211,34.617,138.88299999999998,2.0,30.0,tsu,1972.0,13965,0
13989,29.0,tsu,14212,34.6083,138.2222,2.0,30.0,tsu,1972.0,13965,0
13990,29.0,tsu,14213,34.067,139.483,2.0,30.0,tsu,1972.0,13965,0
13991,29.0,tsu,14214,34.783,139.38299999999998,2.0,30.0,tsu,1972.0,13965,0
13992,29.0,tsu,14215,33.1,139.767,2.0,30.0,tsu,1972.0,13965,0
13993,29.0,tsu,14216,33.467,135.783,2.0,30.0,tsu,1972.0,13965,0
13994,20.0,,4596,  -6.800,  -76.800,3.0,160.0,eq,1972.0,13994,0
13995,10.0,,4600,  28.400,   52.800,4.0,140.0,eq,1972.0,13995,0
13996,24.0,,4603,  23.600,  121.600,4.0,30.0,eq,1972.0,13996,0
13997,25.0,,4604,  13.400,  120.300,4.0,170.0,eq,1972.0,13997,0
13998,8.0,Tsu,6440, -30.500,  -71.800,6.0,160.0,eq,1972.0,13998,2
13999,11.0,,4605,   3.900,  124.300,6.0,170.0,eq,1972.0,13999,0
14000,21.0,,4606,  43.800,   13.300,6.0,130.0,eq,1972.0,14000,0
14001,24.0,,4607,  36.200,   69.700,6.0,40.0,eq,1972.0,14001,0
14002,2.0,,4608,  30.100,   50.800,7.0,140.0,eq,1972.0,14002,0
14003,30.0,Tsu,4609,  56.820, -135.680,7.0,150.0,eq,1972.0,14003,0
14004,30.0,tsu,25680,56.785277799999996,-133.75166670000002,7.0,150.0,tsu,1972.0,14003,0
14005,30.0,tsu,5318,57.052,-135.342,7.0,150.0,tsu,1972.0,14003,0
14006,30.0,tsu,5317,58.3,-134.42,7.0,150.0,tsu,1972.0,14003,0
14007,17.0,Tsu,6441,  -6.000,  152.900,8.0,170.0,eq,1972.0,14007,0
14008,17.0,tsu,5319,-5.52,151.52,8.0,170.0,tsu,1972.0,14007,0
14009,26.0,tsu,5320,-6.733,147.0,8.0,170.0,tsu,1972.0,14007,0
14010,3.0,,4610,  36.000,   73.400,9.0,60.0,eq,1972.0,14010,0
14011,7.0,,4612,  46.000,   -1.100,9.0,120.0,eq,1972.0,14011,0
14012,13.0,,4613,  37.900,   22.400,9.0,130.0,eq,1972.0,14012,0
14013,17.0,,4614,  38.300,   20.300,9.0,130.0,eq,1972.0,14013,0
14014,2.0,,4615, -20.000,  168.800,11.0,170.0,eq,1972.0,14014,0
14015,2.0,Tsu,4616,   6.500,  126.600,12.0,170.0,eq,1972.0,14015,0
14016,2.0,tsu,14236,24.333000000000002,124.167,12.0,30.0,tsu,1972.0,14015,3
14017,2.0,tsu,14245,33.55,135.9,12.0,30.0,tsu,1972.0,14015,3
14018,2.0,tsu,5339,13.433,144.65,12.0,170.0,tsu,1972.0,14015,0
14019,2.0,tsu,5340,7.3666,151.8833,12.0,170.0,tsu,1972.0,14015,0
14020,2.0,tsu,5341,9.517000000000001,138.13299999999998,12.0,170.0,tsu,1972.0,14015,0
14021,2.0,tsu,14232,34.483000000000004,136.817,12.0,30.0,tsu,1972.0,14015,3
14022,2.0,tsu,14237,26.217,127.667,12.0,30.0,tsu,1972.0,14015,3
14023,2.0,tsu,14238,34.683,137.61700000000002,12.0,30.0,tsu,1972.0,14015,3
14024,2.0,tsu,14218,35.133,140.25,12.0,30.0,tsu,1972.0,14015,3
14025,2.0,tsu,14219,34.9189,139.825,12.0,30.0,tsu,1972.0,14015,3
14026,2.0,tsu,14220,36.933,140.9,12.0,30.0,tsu,1972.0,14015,3
14027,2.0,tsu,14221,42.9756,144.3714,12.0,30.0,tsu,1972.0,14015,3
14028,2.0,tsu,14222,36.5,140.63299999999998,12.0,30.0,tsu,1972.0,14015,3
14029,2.0,tsu,14223,36.333,140.583,12.0,30.0,tsu,1972.0,14015,3
14030,2.0,tsu,14224,39.65,141.983,12.0,30.0,tsu,1972.0,14015,3
14031,2.0,tsu,14225,28.383000000000003,129.5,12.0,30.0,tsu,1972.0,14015,3
14032,2.0,tsu,14226,30.733,131.0,12.0,30.0,tsu,1972.0,14015,3
14033,2.0,tsu,14227,35.233000000000004,139.717,12.0,30.0,tsu,1972.0,14015,3
14034,2.0,tsu,14228,33.266999999999996,134.167,12.0,30.0,tsu,1972.0,14015,3
14035,2.0,tsu,14229,32.7792,132.9589,12.0,30.0,tsu,1972.0,14015,3
14036,2.0,tsu,14230,33.55,133.55,12.0,30.0,tsu,1972.0,14015,3
14037,2.0,tsu,14231,34.083,136.2,12.0,30.0,tsu,1972.0,14015,3
14038,2.0,tsu,14233,38.3,141.5,12.0,30.0,tsu,1972.0,14015,3
14039,2.0,tsu,14234,31.583000000000002,131.417,12.0,30.0,tsu,1972.0,14015,3
14040,2.0,tsu,14235,32.8,131.933,12.0,30.0,tsu,1972.0,14015,3
14041,2.0,tsu,14239,34.617,138.88299999999998,12.0,30.0,tsu,1972.0,14015,3
14042,2.0,tsu,14240,34.6083,138.2222,12.0,30.0,tsu,1972.0,14015,3
14043,2.0,tsu,14241,34.067,139.483,12.0,30.0,tsu,1972.0,14015,3
14044,2.0,tsu,14242,33.1,139.767,12.0,30.0,tsu,1972.0,14015,3
14045,2.0,tsu,14243,33.467,135.783,12.0,30.0,tsu,1972.0,14015,3
14046,2.0,tsu,14244,33.683,135.38299999999998,12.0,30.0,tsu,1972.0,14015,3
14047,2.0,tsu,5338,42.17,142.78,12.0,30.0,tsu,1972.0,14015,3
14048,4.0,Tsu,4617,  33.300,  140.700,12.0,30.0,eq,1972.0,14048,0
14049,4.0,tsu,14248,34.9189,139.825,12.0,30.0,tsu,1972.0,14048,0
14050,4.0,tsu,14249,34.983000000000004,139.85,12.0,30.0,tsu,1972.0,14048,0
14051,4.0,tsu,14250,36.933,140.9,12.0,30.0,tsu,1972.0,14048,0
14052,4.0,tsu,14251,43.2781,145.5678,12.0,30.0,tsu,1972.0,14048,0
14053,4.0,tsu,14252,42.9756,144.3714,12.0,30.0,tsu,1972.0,14048,0
14054,4.0,tsu,14253,36.5,140.63299999999998,12.0,30.0,tsu,1972.0,14048,0
14055,4.0,tsu,14255,36.333,140.583,12.0,30.0,tsu,1972.0,14048,0
14056,4.0,tsu,14273,35.016999999999996,138.517,12.0,30.0,tsu,1972.0,14048,0
14057,4.0,tsu,14270,34.683,137.61700000000002,12.0,30.0,tsu,1972.0,14048,0
14058,4.0,tsu,14271,34.617,138.88299999999998,12.0,30.0,tsu,1972.0,14048,0
14059,4.0,tsu,14272,34.6083,138.2222,12.0,30.0,tsu,1972.0,14048,0
14060,4.0,tsu,14274,33.133,139.8,12.0,30.0,tsu,1972.0,14048,0
14061,4.0,tsu,14275,34.067,139.483,12.0,30.0,tsu,1972.0,14048,0
14062,4.0,tsu,14276,34.783,139.38299999999998,12.0,30.0,tsu,1972.0,14048,0
14063,4.0,tsu,14277,33.1,139.767,12.0,30.0,tsu,1972.0,14048,0
14064,4.0,tsu,14278,33.467,135.783,12.0,30.0,tsu,1972.0,14048,0
14065,4.0,tsu,14279,33.45,135.75,12.0,30.0,tsu,1972.0,14048,0
14066,4.0,tsu,14280,33.683,135.38299999999998,12.0,30.0,tsu,1972.0,14048,0
14067,4.0,tsu,14281,33.55,135.9,12.0,30.0,tsu,1972.0,14048,0
14068,4.0,tsu,5345,34.9189,139.825,12.0,30.0,tsu,1972.0,14048,0
14069,4.0,tsu,5347,34.083,136.2,12.0,30.0,tsu,1972.0,14048,0
14070,4.0,tsu,14265,34.483000000000004,136.817,12.0,30.0,tsu,1972.0,14048,0
14071,4.0,tsu,14257,34.217,139.13299999999998,12.0,30.0,tsu,1972.0,14048,0
14072,4.0,tsu,14282,34.217,135.15,12.0,30.0,tsu,1972.0,14048,0
14073,4.0,tsu,14262,32.7792,132.9589,12.0,30.0,tsu,1972.0,14048,0
14074,4.0,tsu,14263,33.55,133.55,12.0,30.0,tsu,1972.0,14048,0
14075,4.0,tsu,14264,34.083,136.2,12.0,30.0,tsu,1972.0,14048,0
14076,4.0,tsu,14266,38.3,141.5,12.0,30.0,tsu,1972.0,14048,0
14077,4.0,tsu,14267,38.4,141.6,12.0,30.0,tsu,1972.0,14048,0
14078,4.0,tsu,14268,31.583000000000002,131.417,12.0,30.0,tsu,1972.0,14048,0
14079,4.0,tsu,14269,32.8,131.933,12.0,30.0,tsu,1972.0,14048,0
14080,4.0,tsu,14254,36.333,140.583,12.0,30.0,tsu,1972.0,14048,0
14081,4.0,tsu,14256,39.65,141.983,12.0,30.0,tsu,1972.0,14048,0
14082,4.0,tsu,14258,30.733,131.0,12.0,30.0,tsu,1972.0,14048,0
14083,4.0,tsu,14259,35.15,139.61700000000002,12.0,30.0,tsu,1972.0,14048,0
14084,4.0,tsu,14260,35.233000000000004,139.717,12.0,30.0,tsu,1972.0,14048,0
14085,4.0,tsu,14261,33.266999999999996,134.167,12.0,30.0,tsu,1972.0,14048,0
14086,4.0,tsu,14246,40.533,141.533,12.0,30.0,tsu,1972.0,14048,0
14087,4.0,tsu,14247,35.133,140.25,12.0,30.0,tsu,1972.0,14048,0
14088,23.0,,4619,  12.400,  -86.100,12.0,100.0,eq,1972.0,14088,0
14089,29.0,Tsu,6442, -30.600,  -71.000,12.0,160.0,eq,1972.0,14089,2
14090,30.0,Tsu,4622,  18.480, -103.000,1.0,150.0,eq,1973.0,14090,0
14091,30.0,tsu,5350,-14.2766,-170.68900000000002,1.0,170.0,tsu,1973.0,14090,3
14092,30.0,tsu,5351,19.7303,-155.0553,1.0,150.0,tsu,1973.0,14090,0
14093,30.0,tsu,5352,20.895,-156.477,1.0,150.0,tsu,1973.0,14090,0
14094,30.0,tsu,5353,21.927,-159.36,1.0,150.0,tsu,1973.0,14090,0
14095,30.0,tsu,5358,16.1684,-95.1968,1.0,100.0,tsu,1973.0,14090,3
14096,30.0,tsu,5355,24.162,-110.345,1.0,100.0,tsu,1973.0,14090,3
14097,30.0,tsu,5356,19.05,-104.333,1.0,100.0,tsu,1973.0,14090,3
14098,30.0,tsu,5357,23.18,-106.42,1.0,100.0,tsu,1973.0,14090,3
14099,30.0,tsu,5354,16.833,-99.917,1.0,100.0,tsu,1973.0,14090,3
14100,6.0,,4624,  31.400,  100.580,2.0,30.0,eq,1973.0,14100,0
14101,21.0,,4625, -39.580,  176.570,2.0,170.0,eq,1973.0,14101,0
14102,21.0,,4626,  34.100, -119.000,2.0,150.0,eq,1973.0,14102,0
14103,24.0,,4627,  28.580,   52.620,2.0,140.0,eq,1973.0,14103,0
14104,28.0,Tsu,4629,  50.500,  156.600,2.0,50.0,eq,1973.0,14104,0
14105,28.0,tsu,5359,52.83,173.2,2.0,150.0,tsu,1973.0,14104,3
14106,28.0,tsu,5360,52.731,174.10299999999998,2.0,150.0,tsu,1973.0,14104,3
14107,28.0,tsu,10503,50.01,155.4,2.0,90.0,tsu,1973.0,14104,3
14108,28.0,tsu,10501,48.07,153.28,2.0,90.0,tsu,1973.0,14104,3
14109,28.0,tsu,10502,50.75,156.53,2.0,90.0,tsu,1973.0,14104,3
14110,28.0,tsu,10500,50.68333,156.13,2.0,90.0,tsu,1973.0,14104,3
14111,9.0,,4630, -34.130,  150.270,3.0,170.0,eq,1973.0,14111,0
14112,17.0,Tsu,4632,  13.400,  122.800,3.0,170.0,eq,1973.0,14112,0
14113,17.0,tsu,11153,14.644,121.038,3.0,30.0,tsu,1973.0,14112,3
14114,17.0,tsu,11152,13.958,122.288,3.0,30.0,tsu,1973.0,14112,3
14115,1.0,,4633,  11.660,   43.030,4.0,10.0,eq,1973.0,14115,0
14116,14.0,,4634,  10.679,  -84.759,4.0,100.0,eq,1973.0,14116,0
14117,24.0,,4636,   4.956,  -78.144,4.0,160.0,eq,1973.0,14117,0
14118,26.0,,4637,  19.936, -155.098,4.0,150.0,eq,1973.0,14118,0
14119,17.0,Tsu,4638,  43.200,  145.800,6.0,30.0,eq,1973.0,14119,0
14120,17.0,tsu,14337,38.4,141.6,6.0,30.0,tsu,1973.0,14119,0
14121,17.0,tsu,14338,38.9,141.6,6.0,30.0,tsu,1973.0,14119,0
14122,17.0,tsu,14339,38.266999999999996,141.033,6.0,30.0,tsu,1973.0,14119,0
14123,17.0,tsu,14340,34.617,138.88299999999998,6.0,30.0,tsu,1973.0,14119,0
14124,17.0,tsu,14341,34.6083,138.2222,6.0,30.0,tsu,1973.0,14119,0
14125,17.0,tsu,14342,33.467,135.783,6.0,30.0,tsu,1973.0,14119,0
14126,17.0,tsu,11345,49.153,-125.913,6.0,100.0,tsu,1973.0,14119,3
14127,17.0,tsu,14283,40.533,141.533,6.0,30.0,tsu,1973.0,14119,0
14128,17.0,tsu,14284,40.516999999999996,141.517,6.0,30.0,tsu,1973.0,14119,0
14129,17.0,tsu,14285,35.75,140.86700000000002,6.0,30.0,tsu,1973.0,14119,0
14130,17.0,tsu,14286,35.133,140.25,6.0,30.0,tsu,1973.0,14119,0
14131,17.0,tsu,14287,34.9189,139.825,6.0,30.0,tsu,1973.0,14119,0
14132,17.0,tsu,14288,36.933,140.9,6.0,30.0,tsu,1973.0,14119,0
14133,17.0,tsu,14289,37.817,140.95,6.0,30.0,tsu,1973.0,14119,0
14134,17.0,tsu,14290,44.016999999999996,144.283,6.0,30.0,tsu,1973.0,14119,0
14135,17.0,tsu,14291,43.183,145.417,6.0,30.0,tsu,1973.0,14119,0
14136,17.0,tsu,14293,43.367,145.8,6.0,30.0,tsu,1973.0,14119,0
14137,17.0,tsu,14294,43.333,145.767,6.0,30.0,tsu,1973.0,14119,0
14138,17.0,tsu,14295,41.7187,140.7247,6.0,30.0,tsu,1973.0,14119,0
14139,17.0,tsu,14296,43.117,145.11700000000002,6.0,30.0,tsu,1973.0,14119,0
14140,17.0,tsu,14297,43.2781,145.5678,6.0,30.0,tsu,1973.0,14119,0
14141,17.0,tsu,14298,43.033,145.033,6.0,30.0,tsu,1973.0,14119,0
14142,17.0,tsu,14299,43.3,145.61700000000002,6.0,30.0,tsu,1973.0,14119,0
14143,17.0,tsu,14300,43.083,145.13299999999998,6.0,30.0,tsu,1973.0,14119,0
14144,17.0,tsu,14301,43.083,145.13299999999998,6.0,30.0,tsu,1973.0,14119,0
14145,17.0,tsu,5366,21.3067,-157.86700000000002,6.0,150.0,tsu,1973.0,14119,3
14146,17.0,tsu,5367,20.895,-156.477,6.0,150.0,tsu,1973.0,14119,3
14147,17.0,tsu,5368,21.927,-159.36,6.0,150.0,tsu,1973.0,14119,3
14148,17.0,tsu,5374,42.284,143.319,6.0,30.0,tsu,1973.0,14119,0
14149,17.0,tsu,5385,44.03,145.86,6.0,90.0,tsu,1973.0,14119,3
14150,17.0,tsu,5363,52.83,173.2,6.0,150.0,tsu,1973.0,14119,3
14151,17.0,tsu,5364,-14.2766,-170.68900000000002,6.0,170.0,tsu,1973.0,14119,3
14152,17.0,tsu,5365,19.7303,-155.0553,6.0,150.0,tsu,1973.0,14119,3
14153,17.0,tsu,14329,39.65,141.983,6.0,30.0,tsu,1973.0,14119,0
14154,17.0,tsu,5380,43.78,146.75,6.0,90.0,tsu,1973.0,14119,3
14155,17.0,tsu,14317,42.3,143.333,6.0,30.0,tsu,1973.0,14119,0
14156,17.0,tsu,14292,43.367,145.8,6.0,30.0,tsu,1973.0,14119,0
14157,17.0,tsu,14304,42.9756,144.3714,6.0,30.0,tsu,1973.0,14119,0
14158,17.0,tsu,14302,42.95,144.533,6.0,30.0,tsu,1973.0,14119,0
14159,17.0,tsu,14303,43.217,145.55,6.0,30.0,tsu,1973.0,14119,0
14160,17.0,tsu,14305,43.016999999999996,145.033,6.0,30.0,tsu,1973.0,14119,0
14161,17.0,tsu,14306,44.35,143.36700000000002,6.0,30.0,tsu,1973.0,14119,0
14162,17.0,tsu,14307,42.1,140.6,6.0,30.0,tsu,1973.0,14119,0
14163,17.0,tsu,14308,42.35,140.95,6.0,30.0,tsu,1973.0,14119,0
14164,17.0,tsu,14309,43.35,145.583,6.0,30.0,tsu,1973.0,14119,0
14165,17.0,tsu,14310,43.167,145.517,6.0,30.0,tsu,1973.0,14119,0
14166,17.0,tsu,14311,43.333,145.7,6.0,30.0,tsu,1973.0,14119,0
14167,17.0,tsu,14312,43.383,145.783,6.0,30.0,tsu,1973.0,14119,0
14168,17.0,tsu,14313,43.15,145.167,6.0,30.0,tsu,1973.0,14119,0
14169,17.0,tsu,14314,42.983000000000004,144.733,6.0,30.0,tsu,1973.0,14119,0
14170,17.0,tsu,14315,42.033,143.3,6.0,30.0,tsu,1973.0,14119,0
14171,17.0,tsu,14316,43.083,145.15,6.0,30.0,tsu,1973.0,14119,0
14172,17.0,tsu,14318,42.3,143.333,6.0,30.0,tsu,1973.0,14119,0
14173,17.0,tsu,14319,42.3,143.333,6.0,30.0,tsu,1973.0,14119,0
14174,17.0,tsu,14320,43.0,144.86700000000002,6.0,30.0,tsu,1973.0,14119,0
14175,17.0,tsu,14321,42.633,141.61700000000002,6.0,30.0,tsu,1973.0,14119,0
14176,17.0,tsu,14322,42.167,142.767,6.0,30.0,tsu,1973.0,14119,0
14177,17.0,tsu,14323,45.4,141.683,6.0,30.0,tsu,1973.0,14119,0
14178,17.0,tsu,14324,41.783,141.11700000000002,6.0,30.0,tsu,1973.0,14119,0
14179,17.0,tsu,14325,36.5,140.63299999999998,6.0,30.0,tsu,1973.0,14119,0
14180,17.0,tsu,14326,36.333,140.583,6.0,30.0,tsu,1973.0,14119,0
14181,17.0,tsu,14327,39.266999999999996,141.88299999999998,6.0,30.0,tsu,1973.0,14119,0
14182,17.0,tsu,14328,40.2,141.817,6.0,30.0,tsu,1973.0,14119,0
14183,17.0,tsu,14330,39.016999999999996,141.75,6.0,30.0,tsu,1973.0,14119,0
14184,17.0,tsu,14331,39.9,141.933,6.0,30.0,tsu,1973.0,14119,0
14185,17.0,tsu,14332,39.733000000000004,141.983,6.0,30.0,tsu,1973.0,14119,0
14186,17.0,tsu,14333,33.266999999999996,134.167,6.0,30.0,tsu,1973.0,14119,0
14187,17.0,tsu,14334,35.083,136.7,6.0,30.0,tsu,1973.0,14119,0
14188,17.0,tsu,14335,34.083,136.2,6.0,30.0,tsu,1973.0,14119,0
14189,17.0,tsu,14336,38.3,141.5,6.0,30.0,tsu,1973.0,14119,0
14190,24.0,Tsu,4639,  43.300,  146.400,6.0,50.0,eq,1973.0,14190,0
14191,24.0,tsu,14359,36.5,140.63299999999998,6.0,30.0,tsu,1973.0,14190,3
14192,24.0,tsu,14360,36.333,140.583,6.0,30.0,tsu,1973.0,14190,3
14193,24.0,tsu,14361,39.266999999999996,141.88299999999998,6.0,30.0,tsu,1973.0,14190,3
14194,24.0,tsu,14362,40.2,141.817,6.0,30.0,tsu,1973.0,14190,3
14195,24.0,tsu,14363,39.65,141.983,6.0,30.0,tsu,1973.0,14190,3
14196,24.0,tsu,14365,39.9,141.933,6.0,30.0,tsu,1973.0,14190,3
14197,24.0,tsu,14366,39.733000000000004,141.983,6.0,30.0,tsu,1973.0,14190,3
14198,24.0,tsu,14367,38.3,141.5,6.0,30.0,tsu,1973.0,14190,3
14199,24.0,tsu,14368,38.9,141.6,6.0,30.0,tsu,1973.0,14190,3
14200,24.0,tsu,5388,44.0,143.0,6.0,30.0,tsu,1973.0,14190,3
14201,24.0,tsu,5391,42.284,143.319,6.0,30.0,tsu,1973.0,14190,3
14202,24.0,tsu,5395,45.17,147.85,6.0,90.0,tsu,1973.0,14190,3
14203,24.0,tsu,5397,43.867,146.817,6.0,90.0,tsu,1973.0,14190,3
14204,24.0,tsu,5398,44.03,145.86,6.0,90.0,tsu,1973.0,14190,3
14205,24.0,tsu,5399,44.93,147.625,6.0,90.0,tsu,1973.0,14190,3
14206,24.0,tsu,14357,42.167,142.767,6.0,30.0,tsu,1973.0,14190,3
14207,24.0,tsu,14364,39.016999999999996,141.75,6.0,30.0,tsu,1973.0,14190,3
14208,24.0,tsu,14343,40.533,141.533,6.0,30.0,tsu,1973.0,14190,3
14209,24.0,tsu,14344,40.516999999999996,141.517,6.0,30.0,tsu,1973.0,14190,3
14210,24.0,tsu,14345,35.75,140.86700000000002,6.0,30.0,tsu,1973.0,14190,3
14211,24.0,tsu,14346,36.933,140.9,6.0,30.0,tsu,1973.0,14190,3
14212,24.0,tsu,14347,44.016999999999996,144.283,6.0,30.0,tsu,1973.0,14190,3
14213,24.0,tsu,14348,41.7187,140.7247,6.0,30.0,tsu,1973.0,14190,3
14214,24.0,tsu,14349,43.2781,145.5678,6.0,30.0,tsu,1973.0,14190,3
14215,24.0,tsu,14350,42.9756,144.3714,6.0,30.0,tsu,1973.0,14190,3
14216,24.0,tsu,14351,44.35,143.36700000000002,6.0,30.0,tsu,1973.0,14190,3
14217,24.0,tsu,14352,42.35,140.95,6.0,30.0,tsu,1973.0,14190,3
14218,24.0,tsu,14353,42.033,143.3,6.0,30.0,tsu,1973.0,14190,3
14219,24.0,tsu,14354,45.516999999999996,141.95,6.0,30.0,tsu,1973.0,14190,3
14220,24.0,tsu,14355,42.3,143.333,6.0,30.0,tsu,1973.0,14190,3
14221,24.0,tsu,14356,42.633,141.61700000000002,6.0,30.0,tsu,1973.0,14190,3
14222,24.0,tsu,14358,41.783,141.11700000000002,6.0,30.0,tsu,1973.0,14190,3
14223,26.0,Tsu,7801,  43.200,  146.600,6.0,50.0,eq,1973.0,14223,0
14224,26.0,tsu,14369,43.2781,145.5678,6.0,30.0,tsu,1973.0,14223,3
14225,26.0,tsu,14370,42.9756,144.3714,6.0,30.0,tsu,1973.0,14223,3
14226,14.0,,4640,  35.180,   86.480,7.0,40.0,eq,1973.0,14226,0
