	I_D	FLAG_TSUNAMI	YEAR	MONTH	DAY	HOUR	MINUTE	SECOND	FOCAL_DEPTH	EQ_PRIMARY	EQ_MAG_MW	EQ_MAG_MS	EQ_MAG_MB	EQ_MAG_ML	EQ_MAG_MFA	EQ_MAG_UNK	INTENSITY	COUNTRY	STATE	LOCATION_NAME	LATITUDE	LONGITUDE	REGION_CODE	DEATHS	DEATHS_DESCRIPTION	MISSING	MISSING_DESCRIPTION	INJURIES	INJURIES_DESCRIPTION	DAMAGE_MILLIONS_DOLLARS	DAMAGE_DESCRIPTION	HOUSES_DESTROYED	HOUSES_DESTROYED_DESCRIPTION	HOUSES_DAMAGED	HOUSES_DAMAGED_DESCRIPTION	TOTAL_DEATHS	TOTAL_DEATHS_DESCRIPTION	TOTAL_MISSING	TOTAL_MISSING_DESCRIPTION	TOTAL_INJURIES	TOTAL_INJURIES_DESCRIPTION	TOTAL_DAMAGE_MILLIONS_DOLLARS	TOTAL_DAMAGE_DESCRIPTION	TOTAL_HOUSES_DESTROYED	TOTAL_HOUSES_DESTROYED_DESCRIPTION	TOTAL_HOUSES_DAMAGED	TOTAL_HOUSES_DAMAGED_DESCRIPTION	COORDS
4040	4507		1969	10.0	27.0	8.0	10.0	    	33.0	6.4						6.4	9.0	BOSNIA-HERZEGOVINA		BALKANS NW:  BOSNIA-HERZEGOVINA:  KAKASI, JABLAN	  44.900	   17.200	130.0	9.0	1.0						3.0																	('  44.900', '   17.200')
4041	4508		1969	11.0	21.0	2.0	5.0	 35.0	20.0	7.7		7.7						INDONESIA		INDONESIA:  OFF NW COAST SUMATERA	   2.100	   94.600	170.0																									('   2.100', '   94.600')
4042	4509	Tsu	1969	11.0	22.0	23.0	9.0	 37.0	51.0	7.3		7.3				7.7	10.0	RUSSIA		RUSSIA:  OFF KAMCHATKA	  57.700	  163.600	50.0								1.0												1.0					('  57.700', '  163.600')
4043	4510		1969	12.0	17.0	7.0	13.0	    	27.0	4.2						4.2		ECUADOR		ECUADOR:  SASQUISILI, PUJILI, LATACUNGA	   -.800	  -78.300	160.0								3.0																	('   -.800', '  -78.300')
4044	4511	Tsu	1969	12.0	25.0	21.0	32.0	 27.3	7.0	7.2		7.2					6.0	GUADELOUPE		GUADELOUPE: GRAND BOURG	  15.800	  -59.700	90.0								1.0																	('  15.800', '  -59.700')
4045	4513		1970	1.0	4.0	17.0	0.0	 40.2	31.0	7.8		7.8					10.0	CHINA		CHINA:  YUNNAN PROVINCE; VIETNAM:  HANOI	  24.100	  102.500	30.0	10000.0	4.0						3.0		3.0		3.0	10000.0	4.0						3.0		3.0			('  24.100', '  102.500')
4046	4514	Tsu	1970	1.0	10.0	12.0	7.0	  8.6	73.0	7.6		7.6	7.1				6.0	PHILIPPINES		PHILIPPINES:  MINDANAO	   6.800	  126.700	170.0																									('   6.800', '  126.700')
4047	4515		1970	2.0	5.0	22.0	5.0	 58.3	11.0	7.1		7.1	7.0					PHILIPPINES		PHILIPPINES:  LUZON, ROMBLON I; TABLAS I:  ODIONGAN	  12.600	  122.100	170.0	3.0	1.0				2.0		2.0					3.0	1.0				2.0		2.0					('  12.600', '  122.100')
4048	4519		1970	2.0	14.0	11.0	17.0	 16.1	35.0	5.4		5.4	5.9				9.0	PERU		PERU:  PANAO,CHACLLA,QUERO,AYLLAMARCA,LA LINDA	  -9.900	  -75.600	160.0	12.0	1.0						3.0		3.0			12.0	1.0						3.0		3.0			('  -9.900', '  -75.600')
4049	7654	Tsu	1970	3.0	11.0	22.0	38.0	 34.6	29.0	6.0		6.0					5.0	USA	AK	ALASKA:  ANDREANOF ISLANDS	  57.500	 -153.900	150.0								1.0												1.0					('  57.500', ' -153.900')
4050	4520		1970	3.0	14.0	1.0	51.0	 44.4	23.0	4.8		4.8						IRAN		IRAN:  BADALAN,QERIS,BATCHI,DIZEH,PESAK,HESAR	  38.600	   44.700	140.0	5.0	1.0						2.0		3.0			5.0	1.0						2.0		3.0			('  38.600', '   44.700')
4051	4522		1970	3.0	23.0	1.0	52.0	 59.3	3.0	5.4			5.4					INDIA		INDIA:  BROACH	  21.700	   73.000	60.0	26.0	1.0			200.0	3.0		2.0					26.0	1.0			200.0	2.0		2.0					('  21.700', '   73.000')
4052	4523		1970	3.0	28.0	21.0	2.0	 23.4	20.0	7.4		7.4	7.0				10.0	TURKEY		TURKEY:  GEDIZ	  39.200	   29.500	140.0	1086.0	4.0			1174.0	4.0	55.6	4.0	8229.0	4.0	8229.0	4.0	1086.0	4.0			1174.0	4.0	55.6	4.0	8229.0	4.0	5586.0	4.0	('  39.200', '   29.500')
4053	4526	Tsu	1970	4.0	7.0	5.0	34.0	  5.6	40.0	7.3		7.3	6.5				6.0	PHILIPPINES		PHILIPPINES:  LUZON	  15.780	  121.710	170.0	15.0	1.0			200.0	3.0		2.0					15.0	1.0			200.0	3.0		2.0					('  15.780', '  121.710')
4054	4528		1970	4.0	23.0	9.0	1.0	    	18.0	5.7		5.7	5.7				8.0	TURKEY		TURKEY:  DEMIRCI, MANISA	  39.100	   28.700	140.0		1.0			43.0	1.0			150.0	3.0	150.0	3.0					43.0	1.0			150.0	3.0			('  39.100', '   28.700')
4055	7504		1970	5.0	14.0	9.0	20.0		17.0	5.7		5.7						RUSSIA		RUSSIA:  DAGESTAN	  43.000	   47.000	40.0								1.0		1.0		1.0								1.0		1.0			('  43.000', '   47.000')
4056	4530	Tsu	1970	5.0	14.0	18.0	12.0		44.0	6.5		6.5					8.0	RUSSIA		RUSSIA:  DAGESTAN	  43.000	   47.100	40.0		3.0						3.0		2.0		2.0		3.0						3.0		2.0			('  43.000', '   47.100')
4057	4531	Tsu	1970	5.0	31.0	20.0	23.0	 27.3	43.0	7.9	7.9	7.8					10.0	PERU		PERU: NORTHERN, PISCO, CHICLAYO	  -9.200	  -78.800	160.0	66794.0	4.0			50000.0	4.0	530.0	4.0		3.0		3.0	66794.0	4.0			50000.0	4.0	530.0	4.0		3.0			('  -9.200', '  -78.800')
4058	4537		1970	6.0	5.0	4.0	53.0	  6.4	20.0	6.6		6.6						KAZAKHSTAN		KAZAKHSTAN:  ALMA-ATA	  42.500	   78.800	40.0								3.0	5000.0	4.0										3.0	5000.0	4.0			('  42.500', '   78.800')
4059	4538		1970	6.0	11.0	16.0	46.0	 38.3	33.0	7.6		7.6	7.0					AUSTRALIA	TAS	AUSTRALIA:  MACQUARIE ISLAND	 -59.100	  157.800	170.0																									(' -59.100', '  157.800')
4060	6427	Tsu	1970	6.0	14.0				10.0	6.0		6.0						CHILE		CHILE:  SOUTHERN	 -52.000	  -73.800	160.0																									(' -52.000', '  -73.800')
4061	6428	Tsu	1970	6.0	19.0	10.0	56.0	 13.5	44.0	6.4		6.4	6.1					CHILE		CHILE:  NORTHERN	 -22.280	  -70.550	160.0																									(' -22.280', '  -70.550')
4062	4539		1970	6.0	24.0	13.0	9.0	  8.3	12.0	7.5		7.5	6.5					CANADA		CANADA:  QUEEN CHARLOTTE ISLANDS, BRITISH COLOMBIA	  51.800	 -131.000	150.0																									('  51.800', ' -131.000')
4063	4549		1970	7.0	2.0	2.0	24.0	 35.7	27.0	4.9		4.9	4.8					TURKEY		TURKEY:  SIVAS	  38.800	   36.700	140.0	1.0	1.0						2.0	150.0	3.0	150.0	3.0	1.0	1.0						2.0	150.0	3.0			('  38.800', '   36.700')
4064	6430	Tsu	1970	7.0	25.0	22.0	41.0	 10.7	34.0	7.0		7.0						JAPAN		SEIKAIDO, JAPAN	  32.200	  131.700	30.0					13.0	1.0		1.0									13.0	1.0		1.0					('  32.200', '  131.700')
4065	4543		1970	7.0	30.0	0.0	52.0	 19.5	16.0	6.7		6.7					8.0	IRAN		IRAN:  KARNAVEH, MAREV	  37.800	   55.900	140.0	220.0	3.0			220.0	3.0	8.0	3.0	2000.0	4.0	2000.0	4.0	176.0	3.0			483.0	3.0	8.0	3.0	2000.0	4.0			('  37.800', '   55.900')
4066	4544		1970	7.0	31.0	17.0	8.0	  5.4	651.0	7.1		7.1	7.5					PERU		PERU:  JUIN  PROVINCE FELT ARGENTINA TO MEXICO CITY	  -1.500	  -72.600	160.0	1.0	1.0				2.0		2.0					1.0	1.0				2.0		2.0					('  -1.500', '  -72.600')
4067	9962		1970	8.0	11.0	10.0	22.0	 23.8	39.0	7.5	7.5							SOLOMON ISLANDS		SOLOMON ISLANDS	 -14.095	  166.570	170.0																									(' -14.095', '  166.570')
4068	4548		1970	9.0	7.0	20.0	58.0		5.0	5.5		5.5	5.5				7.0	CROATIA		BALKANS NW:  CROATIA:  KNIN	  44.000	   16.000	130.0					8.0	1.0		2.0									8.0	1.0		2.0					('  44.000', '   16.000')
4069	4546		1970	9.0	26.0	12.0	2.0	 29.3	8.0	6.6		6.6						COLOMBIA		COLOMBIA:  BAHIA SOLANO	   6.200	  -77.600	160.0					2.0	1.0	0.4	1.0	104.0	3.0							2.0	1.0	0.4	1.0	104.0	3.0			('   6.200', '  -77.600')
4070	6328	Tsu	1970	9.0	28.0	19.0	1.0			5.1		5.1						NEW ZEALAND		NEW ZEALAND	 -44.640	  173.620	170.0																									(' -44.640', '  173.620')
4071	4547	Tsu	1970	9.0	30.0	9.0	52.0	 22.7	33.0	5.3		5.3					7.0	PHILIPPINES		PHILIPPINES:  BATAN ISLANDS:  BASCO, SABTANG	  20.600	  122.000	170.0								2.0		3.0		3.0								2.0		3.0			('  20.600', '  122.000')
4072	4550	Tsu	1970	10.0	31.0	17.0	53.0	  7.1	8.0	7.3		7.3	7.1				8.0	PAPUA NEW GUINEA		PAPUA NEW GUINEA:  MADANG	  -4.907	  145.471	170.0	15.0	1.0			20.0	1.0	1.75	2.0	800.0	3.0	800.0	3.0	18.0	1.0			20.0	1.0	1.75	2.0	800.0	3.0			('  -4.907', '  145.471')
4073	6432	Tsu	1970	11.0	28.0	11.0	8.0	 40.0	33.0	6.0		6.0	5.8					CHILE		CHILE:  NORTHERN	 -20.940	  -69.810	160.0																									(' -20.940', '  -69.810')
4074	6555	Tsu	1970	12.0	4.0	1.0	59.0	 25.0	7.0	5.1		5.1						RUSSIA		RUSSIA:  BLACK SEA	  43.840	   39.340	40.0																									('  43.840', '   39.340')
4075	4551		1970	12.0	10.0	4.0	34.0	 38.8	25.0	7.6		7.6	6.3				10.0	PERU		PERU:  N;  ECUADOR:  S	  -4.000	  -80.700	160.0	82.0	2.0			350.0	3.0	6.0	3.0					82.0	2.0			350.0	3.0	6.0	3.0					('  -4.000', '  -80.700')
4076	4554		1971	1.0	10.0	7.0	17.0	  3.7	34.0	8.1		8.1	7.3				9.0	INDONESIA		INDONESIA:  NEW GUINEA: IRIAN JAYA:DJAJAPURA,SENTANI	  -3.100	  139.700	170.0								2.0		1.0		2.0								2.0		1.0		2.0	('  -3.100', '  139.700')
4077	4555		1971	2.0	4.0	15.0	33.0	 28.6	40.0	7.1		7.1	6.3				6.0	INDONESIA		INDONESIA:  NATAL, SIBOLGA, TARUTUNG, PASAMAN	    .600	   98.800	170.0								2.0												2.0					('    .600', '   98.800')
4078	4556		1971	2.0	6.0	18.0	9.0	  9.1	33.0	4.6			4.6				8.0	ITALY		ITALY:  TUSCANIA	  42.500	   11.800	130.0	24.0	1.0			150.0	3.0	41.0	4.0	40.0	1.0	1678.0	4.0	24.0	1.0			150.0	3.0	41.0	4.0	40.0	1.0	1678.0	4.0	('  42.500', '   11.800')
4079	4558		1971	2.0	9.0	14.0	0.0	 41.8	8.0	6.5		6.5	6.2	6.4			11.0	USA	CA	CALIFORNIA:  SAN FERNANDO	  34.412	 -118.400	150.0	65.0	2.0			2000.0	4.0	505.0	4.0					65.0	2.0			2000.0	4.0	505.0	4.0					('  34.412', ' -118.400')
4080	4559		1971	2.0	14.0	16.0	27.0	 36.1	39.0	5.3		5.3	5.2					IRAN		IRAN:  JAILAN,BOKRAN,HOSSEINABAD,SHARIFABAD	  36.600	   55.600	140.0	1.0	1.0						2.0																	('  36.600', '   55.600')
4081	4560		1971	4.0	6.0	6.0	49.0	 52.9	10.0	5.1		5.1	5.2					IRAN		IRAN:  DASHT-E-ARJAN,KHAN-E-ZENYAN,SHIRAZ	  29.800	   51.900	140.0								3.0																	('  29.800', '   51.900')
4082	4561		1971	4.0	12.0	19.0	3.0	 25.9	44.0	5.9		5.9	6.0			6.0		IRAN		IRAN:  TAZARJ,BARGHANY,MADANUIYEH,BARAFTAB,DARAGAH	  28.300	   55.600	140.0	1.0	1.0						3.0																	('  28.300', '   55.600')
4083	6433	Tsu	1971	5.0	2.0	6.0	8.0	 27.3	43.0	7.1		7.1	6.0				6.0	USA	AK	ALASKA:  ANDREANOF ISLANDS	  51.400	 -177.200	150.0																									('  51.400', ' -177.200')
4084	4562		1971	5.0	12.0	6.0	25.0	 13.0	23.0	5.9		5.9	5.5			6.3	6.0	TURKEY		TURKEY:  BURDUR	  37.600	   29.800	140.0	100.0	2.0				3.0		3.0																	('  37.600', '   29.800')
4085	6800		1971	5.0	22.0	16.0	43.0	 58.7	3.0	6.7		6.7	6.0				8.0	TURKEY		TURKEY:  BINGOL	  38.800	   40.500	140.0	1000.0	3.0				2.0	5.0	2.0																	('  38.800', '   40.500')
4086	4567		1971	6.0	11.0	12.0	56.0	  4.3	57.0	6.1			6.1					DOMINICAN REPUBLIC		DOMINICAN REPUBLIC:  SANTO DOMINGO	  18.000	  -69.800	90.0						2.0		2.0										2.0		2.0					('  18.000', '  -69.800')
4087	4568		1971	6.0	16.0	14.0	44.0	 22.5	35.0	5.2			5.2			5.2		INDONESIA		INDONESIA:  JAVA:  BUARAN,BANTAR KAWSUN,JIPANG	  -7.200	  109.100	170.0	1.0	1.0			6.0	1.0		3.0			1377.0	4.0	1.0	1.0			6.0	1.0		3.0			1377.0	4.0	('  -7.200', '  109.100')
4088	4570		1971	6.0	17.0	21.0		 40.9	93.0	6.3			6.3			7.0	5.0	CHILE		CHILE:  CATALINA, ANTOFAGASTA	 -25.500	  -69.200	160.0	1.0	1.0						2.0																	(' -25.500', '  -69.200')
4089	4572	Tsu	1971	7.0	9.0	3.0	3.0	 18.7	58.0	7.8	7.8	7.5	6.6				9.0	CHILE		CHILE:  CENTRAL	 -32.500	  -71.200	160.0	83.0	2.0			447.0	3.0	236.4	4.0		3.0			83.0	2.0			447.0	3.0	236.4	4.0		3.0			(' -32.500', '  -71.200')
4090	4574	Tsu	1971	7.0	14.0	6.0	11.0	 29.1	47.0	7.9		7.9					9.0	PAPUA NEW GUINEA		PAPUA NEW GUINEA:  NEW IRELAND: BOUGAINVILLE	  -5.500	  153.900	170.0	2.0	1.0			5.0	1.0		1.0					3.0	1.0			5.0	1.0		1.0					('  -5.500', '  153.900')
4091	4575		1971	7.0	15.0	1.0	33.0	 22.3	7.0	5.2			5.2					ITALY		ITALY:  PARMA	  44.800	   10.300	130.0	2.0	1.0						1.0					2.0	1.0						1.0					('  44.800', '   10.300')
4092	4576	Tsu	1971	7.0	26.0	1.0	23.0	 21.3	48.0	7.9		7.9	6.3				6.0	PAPUA NEW GUINEA		PAPUA NEW GUINEA:  BISMARCK SEA  RABAUL	  -4.900	  153.200	170.0																				2.0					('  -4.900', '  153.200')
4093	4578		1971	7.0	27.0	2.0	2.0	 49.6	135.0	6.3			6.3			7.5	7.0	PERU		PERU-ECUADOR:  GUAYAQUIL	  -2.700	  -77.400	160.0	1.0	1.0				2.0		2.0																	('  -2.700', '  -77.400')
4094	6434	Tsu	1971	8.0	2.0	7.0	24.0	 56.8	51.0	7.3		7.3	6.6					JAPAN		JAPAN TRENCH	  41.400	  143.500	30.0								1.0												1.0					('  41.400', '  143.500')
4095	4579		1971	8.0	9.0	2.0	54.0	 36.7	27.0	5.3		5.3	5.2			5.3		IRAN		IRAN:  BABOL-KENAR	  36.300	   52.700	140.0	1.0	1.0						2.0																	('  36.300', '   52.700')
4096	7923		1971	8.0	16.0	4.0	58.0	   .3		5.9		5.9	5.5				7.0	CHINA		CHINA:  SICHUAN PROVINCE:  MABIAN	  28.900	  103.700	30.0		1.0						1.0		1.0				1.0						1.0		1.0			('  28.900', '  103.700')
4097	4581		1971	8.0	26.0	6.0	55.0	  8.7	45.0	4.8			4.8			4.8		IRAN		IRAN:  BABA KELU	  30.000	   50.700	140.0								3.0																	('  30.000', '   50.700')
4098	4582	Tsu	1971	9.0	5.0	18.0	35.0	 25.0	9.0	7.1		7.1	6.3				9.0	RUSSIA		RUSSIA:  SAKHALIN, MONERON ISLAND	  46.500	  141.200	50.0								1.0												1.0					('  46.500', '  141.200')
4099	6435	Tsu	1971	9.0	6.0	13.0	37.0	 10.8	29.0	5.5		5.5	6.1					RUSSIA		RUSSIA:  KHOLMSK	  46.700	  141.400	50.0																									('  46.700', '  141.400')
4100	6436	Tsu	1971	9.0	8.0	11.0	48.0	 23.4	6.0	6.6		6.6	5.9					RUSSIA		RUSSIA:  TATAR STRAIT	  46.400	  141.200	50.0																									('  46.400', '  141.200')
4101	6548	Tsu	1971	9.0	8.0	16.0	59.0	 52.6	16.0	6.2		6.2	5.9					RUSSIA		RUSSIA:  TATAR STRAIT	  46.300	  140.900	50.0																									('  46.300', '  140.900')
4102	6437	Tsu	1971	9.0	25.0	4.0	36.0	 14.0	115.0	7.0		7.0	6.3				7.0	PAPUA NEW GUINEA		PAPUA NEW GUINEA:  BISMARCK SEA	  -6.500	  146.600	170.0								1.0												1.0					('  -6.500', '  146.600')
4103	7402	Tsu	1971	9.0	27.0	19.0	1.0	 45.3	21.0	6.1		6.1	5.9					RUSSIA		RUSSIA:  SAKHALIN, MONERON ISLAND	  46.400	  141.100	50.0																									('  46.400', '  141.100')
4104	4584		1971	10.0	15.0	10.0	33.0	 46.7	54.0	5.7			5.7			5.7	9.0	PERU		PERU:  APURIMAC	 -14.100	  -73.300	160.0	5.0	1.0						3.0																	(' -14.100', '  -73.300')
4105	4586		1971	10.0	27.0	17.0	58.0	 36.9	40.0	7.1		7.1	6.0			7.1	7.0	VANUATU		VANUATU ISLANDS:  ESPIRITU SANTO, PORT VILA	 -15.500	  167.200	170.0	1.0	1.0				2.0		3.0																	(' -15.500', '  167.200')
4106	6438	Tsu	1971	11.0	6.0	22.0	0.0	   .1	2.0	5.7		5.7	6.8					USA	AK	ALASKA:  ALEUTIAN ISLANDS:  RAT ISLANDS	  51.500	  179.100	150.0																									('  51.500', '  179.100')
4107	4587		1971	11.0	24.0	19.0	35.0	 29.1	106.0	6.3			6.3			7.5		RUSSIA		RUSSIA:  OFF KAMCHATKA, SHEMYA	  52.900	  159.200	50.0																									('  52.900', '  159.200')
4108	4588	Tsu	1971	12.0	15.0	8.0	29.0	 55.3	33.0	7.8		7.8	6.1			7.8	10.0	RUSSIA		RUSSIA:  OFF KAMCHATKA, SHEMYA, ATTU	  56.000	  163.300	50.0																									('  56.000', '  163.300')
4109	4589		1972	1.0	4.0	3.0	16.0	 54.5	33.0	7.6		7.6	6.1				5.0	TAIWAN		TAIWAN	  22.600	  122.100	30.0																									('  22.600', '  122.100')
4110	4590	Tsu	1972	1.0	25.0	2.0	6.0	 23.3	33.0	7.5		7.5	6.3				6.0	TAIWAN		TAIWAN	  22.500	  122.300	30.0	1.0	1.0						1.0	5.0	1.0			1.0	1.0						1.0	5.0	1.0			('  22.500', '  122.300')
4111	4591		1972	1.0	25.0	3.0	41.0	 23.7	33.0	7.7		7.7	5.9					TAIWAN		TAIWAN	  23.000	  122.200	30.0								1.0												1.0					('  23.000', '  122.200')
4112	4593		1972	2.0	4.0	2.0	42.0	 18.9	25.0	4.8			4.8			4.8		ITALY		ITALY:  CENTRAL, ANCONA	  43.800	   13.300	130.0	1.0	1.0			2.0	1.0		2.0																	('  43.800', '   13.300')
4113	4594		1972	2.0	10.0	6.0	49.0	 15.9	21.0	4.5			4.5			4.5		IRAN		IRAN:  DEH KOHNEH,SA'DABAD,BORAZJAN	  29.700	   50.900	140.0								3.0																	('  29.700', '   50.900')
4114	4595	Tsu	1972	2.0	29.0	9.0	22.0	 59.8	56.0	7.2		7.2	6.3				10.0	JAPAN		JAPAN:  S OF HONSHU:  HACHIJOJIMA, TOKYO	  33.300	  140.800	30.0								2.0																	('  33.300', '  140.800')
4115	4596		1972	3.0	20.0	7.0	33.0	 49.6	64.0	6.1			6.1			6.9	9.0	PERU		PERU:  JUANJUI	  -6.800	  -76.800	160.0	7.0	1.0			50.0	1.0	20.0	3.0																	('  -6.800', '  -76.800')
4116	4600		1972	4.0	10.0	2.0	6.0	 53.2	11.0	6.9		6.9	6.1				9.0	IRAN		IRAN:  QIR,KARZIN, JAHROM, FIRUZABAD	  28.400	   52.800	140.0	30000.0	4.0			1700.0	4.0		4.0		4.0			30000.0	4.0			1700.0	4.0		4.0		4.0			('  28.400', '   52.800')
4117	4603		1972	4.0	24.0	9.0	57.0	 21.7	33.0	6.9		6.9	6.0				5.0	TAIWAN		TAIWAN:  HUALIEN	  23.600	  121.600	30.0	4.0	1.0			11.0	1.0		2.0					4.0	1.0			11.0	1.0		2.0					('  23.600', '  121.600')
4118	4604		1972	4.0	25.0	19.0	30.0	  9.3	50.0	7.2	7.2	7.2	6.2				6.0	PHILIPPINES		PHILIPPINES:  MINDORO, LUZON, MANILA	  13.400	  120.300	170.0								2.0												2.0					('  13.400', '  120.300')
4119	6440	Tsu	1972	6.0	8.0	18.0	53.0	 41.7	39.0	6.6		6.6	6.2				7.0	CHILE		CHILE:  CENTRAL	 -30.500	  -71.800	160.0																									(' -30.500', '  -71.800')
4120	4605		1972	6.0	11.0	16.0	41.0	   .9	325.0	7.8	7.8	7.5	5.8					INDONESIA		INDONESIA:  CELEBES SEA	   3.900	  124.300	170.0																									('   3.900', '  124.300')
4121	4606		1972	6.0	21.0	15.0	6.0	 53.3	4.0	4.4			4.4			4.4		ITALY		ITALY:  ANCONA	  43.800	   13.300	130.0	2.0	1.0					300.0	4.0																	('  43.800', '   13.300')
4122	4607		1972	6.0	24.0	15.0	29.0	 22.2	47.0	6.1		6.1	6.0			6.6	6.0	AFGHANISTAN		AFGHANISTAN:  HINDU KUSH:  SARSANGI, NARIN COUNTIES	  36.200	   69.700	40.0	11.0	1.0			15.0	1.0		2.0		3.0		3.0													('  36.200', '   69.700')
4123	4608		1972	7.0	2.0	12.0	56.0	  6.7	31.0	5.3		5.3	5.4			5.4		IRAN		IRAN:  MISHAN-E-MARKAZI,TALKHAB,MISHAN SOFLA	  30.100	   50.800	140.0								2.0																	('  30.100', '   50.800')
4124	4609	Tsu	1972	7.0	30.0	21.0	45.0	 14.1	25.0	7.6		7.6	6.5			7.6	7.0	USA	AK	ALASKA:  SITKA, JUNEAU	  56.820	 -135.680	150.0								1.0												1.0					('  56.820', ' -135.680')
4125	6441	Tsu	1972	8.0	17.0	23.0	44.0	  5.9	10.0	7.1		7.1	6.4				5.0	SOLOMON SEA		W. SOLOMON SEA	  -6.000	  152.900	170.0																									('  -6.000', '  152.900')
4126	4610		1972	9.0	3.0	16.0	48.0	 28.8	36.0	6.2		6.2	6.3			6.5		PAKISTAN		PAKISTAN:  TANGIR, GUPIS, RAWALPINDI, PESHAWAR	  36.000	   73.400	60.0	100.0	2.0						3.0	1000.0	3.0	1000.0	3.0													('  36.000', '   73.400')
4127	4612		1972	9.0	7.0	22.0	26.0	 57.9	33.0	5.3		5.3				5.6	8.0	FRANCE		FRANCE:  LABOIRIE, ARCEAU, SAINT-PIERRE D'OLERON	  46.000	   -1.100	120.0								2.0																	('  46.000', '   -1.100')
4128	4613		1972	9.0	13.0	4.0	13.0	 20.5	83.0	6.0		6.0				6.2	8.0	GREECE		GREECE:  CORINTHIA, ARCADIA	  37.900	   22.400	130.0								2.0																	('  37.900', '   22.400')
4129	4614		1972	9.0	17.0	14.0	7.0	 15.6	33.0	6.3		6.3	5.6			6.4	7.0	GREECE		GREECE: LIXOURI, CHAVRIATA, DAMOULIANATA,KOUVALATA	  38.300	   20.300	130.0								2.0	40.0	1.0															('  38.300', '   20.300')
4130	4615		1972	11.0	2.0	19.0	55.0	 22.1	32.0	7.0		7.0	6.3			7.5	5.0	NEW CALEDONIA		NEW CALEDONIA:  LOYALTY ISLANDS:  TANNA, ANATOM	 -20.000	  168.800	170.0																									(' -20.000', '  168.800')
4131	4616	Tsu	1972	12.0	2.0	0.0	19.0	 47.2	73.0	7.4		7.4	6.3			7.8	6.0	PHILIPPINES		PHILIPPINES:  MINDANAO, DAVAO	   6.500	  126.600	170.0								1.0												1.0					('   6.500', '  126.600')
4132	4617	Tsu	1972	12.0	4.0	10.0	16.0	 12.0	66.0	7.4		7.4	6.6				10.0	JAPAN		JAPAN:  S OF HONSHU, HACHIJOJIMA	  33.300	  140.700	30.0								1.0												2.0					('  33.300', '  140.700')
4133	4619		1972	12.0	23.0	6.0	29.0	 42.5	5.0	6.2		6.2	5.6					NICARAGUA		NICARAGUA:  MANAGUA	  12.400	  -86.100	100.0	10000.0	4.0			20000.0	4.0	2968.0	4.0					10000.0	4.0			20000.0	4.0	2968.0	4.0					('  12.400', '  -86.100')
4134	6442	Tsu	1972	12.0	29.0	4.0	51.0	  1.6	60.0	5.4		5.4	5.1			6.0		CHILE		CHILE:  CENTRAL	 -30.600	  -71.000	160.0																									(' -30.600', '  -71.000')
4135	4622	Tsu	1973	1.0	30.0	21.0	1.0	 12.5	43.0	7.5		7.5	6.2					MEXICO		MEXICO:  S, FARIAS, TECOMAN	  18.480	 -103.000	150.0	56.0	2.0			390.0	3.0		2.0		2.0			56.0	2.0			390.0	3.0		2.0		2.0			('  18.480', ' -103.000')
4136	4624		1973	2.0	6.0	10.0	37.0	 10.1	33.0	7.6		7.6	6.1				10.0	CHINA		CHINA:  SICHUAN PROVINCE	  31.400	  100.580	30.0								2.0	168.0	3.0										2.0	168.0	3.0			('  31.400', '  100.580')
4137	4625		1973	2.0	21.0	14.0	42.0	 23.4	38.0	5.1			5.1			5.7	6.0	NEW ZEALAND		NEW ZEALAND:  HAWKES BAY	 -39.580	  176.570	170.0								2.0																	(' -39.580', '  176.570')
4138	4626		1973	2.0	21.0	14.0	45.0	 57.3	8.0	5.7		5.7	5.7	5.9			7.0	USA	CA	CALIFORNIA:  OXNARD	  34.100	 -119.000	150.0							1.0	2.0																	('  34.100', ' -119.000')
4139	4627		1973	2.0	24.0	0.0	2.0	 41.0	27.0	5.2			5.2			5.2		IRAN		IRAN:  KHABIS,HENGAM ISLAND	  28.580	   52.620	140.0								3.0																	('  28.580', '   52.620')
4140	4629	Tsu	1973	2.0	28.0	6.0	37.0	 49.5	27.0	7.2		7.2	6.3				8.0	RUSSIA		RUSSIA:  KURIL ISLANDS, HIROO, URAKAWA	  50.500	  156.600	50.0								2.0												2.0					('  50.500', '  156.600')
4141	4630		1973	3.0	9.0	19.0	9.0	 12.8	13.0	5.5			5.5			5.5	5.0	AUSTRALIA		AUSTRALIA:  WOLLONGONG, SYDNEY	 -34.130	  150.270	170.0							0.5	1.0																	(' -34.130', '  150.270')
4142	4632	Tsu	1973	3.0	17.0	8.0	30.0	 51.8	33.0	7.5		7.5	5.6				9.0	PHILIPPINES		PHILIPPINES:  QUEZON CITY:  CALAUG,LOPEZ,GUIAYANGAN	  13.400	  122.800	170.0	15.0	1.0			64.0	2.0	0.45	1.0					15.0	1.0			64.0	2.0	0.45	1.0					('  13.400', '  122.800')
4143	4633		1973	4.0	1.0	7.0	12.0	 37.0	31.0	5.9		5.9				6.0		ETHIOPIA		ETHIOPIA:  DJIBOUTI	  11.660	   43.030	10.0								2.0																	('  11.660', '   43.030')
